go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:0033563,dorsal/ventral axon guidance,"['g_10101', 'g_14299', 'g_1449', 'g_1450', 'g_1641', 'g_2959', 'g_3701', 'g_3813', 'g_4753', 'g_6072', 'g_6951', 'g_8093', 'g_8749', 'g_9043', 'g_9329', 'g_1998', 'g_6083', 'g_11459']",18,biological_process,18/1892,18/1894
GO:0039502,symbiont-mediated suppression of host type I interferon-mediated signaling pathway,"['g_10101', 'g_10102', 'g_10603', 'g_10635', 'g_10687', 'g_11025', 'g_1196', 'g_12151', 'g_12266', 'g_13701', 'g_1658', 'g_1662', 'g_2478', 'g_2574', 'g_2750', 'g_3079', 'g_3098', 'g_3196', 'g_3634', 'g_4202', 'g_5563', 'g_6028', 'g_6221', 'g_667', 'g_7607', 'g_7139', 'g_7213', 'g_15508', 'g_2549']",29,biological_process,29/1892,29/1894
GO:0043395,heparan sulfate proteoglycan binding,"['g_10101', 'g_10102', 'g_10748', 'g_12268', 'g_12269', 'g_12667', 'g_1379', 'g_14250', 'g_14342', 'g_14967', 'g_15059', 'g_1633', 'g_1903', 'g_258', 'g_3225', 'g_341', 'g_343', 'g_4104', 'g_509', 'g_5404', 'g_6023', 'g_8257', 'g_8360', 'g_8962', 'g_933', 'g_16875', 'g_12267', 'g_8148', 'g_9218', 'g_9275', 'g_15160', 'g_8237', 'g_8491', 'g_15588', 'g_344', 'g_15621', 'g_4590']",37,molecular_function,37/1892,37/1894
GO:0044320,cellular response to leptin stimulus,"['g_10101', 'g_10102', 'g_14415', 'g_148', 'g_363', 'g_3951', 'g_5787', 'g_6023', 'g_7903', 'g_781', 'g_5178', 'g_7213', 'g_15428', 'g_15461', 'g_15601', 'g_15594']",16,biological_process,16/1892,16/1894
GO:0044409,symbiont entry into host,"['g_10101', 'g_10102', 'g_11158', 'g_12036', 'g_12153', 'g_12268', 'g_12269', 'g_12789', 'g_14420', 'g_14967', 'g_15146', 'g_2030', 'g_258', 'g_341', 'g_343', 'g_4443', 'g_5404', 'g_571', 'g_6023', 'g_629', 'g_6899', 'g_7199', 'g_725', 'g_7349', 'g_7719', 'g_8173', 'g_8257', 'g_8739', 'g_10760', 'g_16875', 'g_12267', 'g_8148', 'g_6651', 'g_15617', 'g_15379', 'g_9218', 'g_9275', 'g_13281', 'g_13811', 'g_15584', 'g_15160', 'g_5769', 'g_344', 'g_15621', 'g_4808']",45,biological_process,45/1892,45/1894
GO:0048671,negative regulation of collateral sprouting,"['g_10101', 'g_16940']",2,biological_process,2/1892,2/1894
GO:0048843,negative regulation of axon extension involved in axon guidance,"['g_10101', 'g_1641', 'g_6951', 'g_6083']",4,biological_process,4/1892,4/1894
GO:0050927,positive regulation of positive chemotaxis,"['g_10101', 'g_3951', 'g_5031']",3,biological_process,3/1892,3/1894
GO:0052572,response to host immune response,"['g_10101', 'g_11025', 'g_11805', 'g_11988', 'g_12404', 'g_1626', 'g_1903', 'g_2348', 'g_2673', 'g_5060', 'g_629', 'g_8943', 'g_16555', 'g_11000', 'g_11023', 'g_12101']",16,biological_process,16/1892,16/1894
GO:0060300,regulation of cytokine activity,"['g_10101', 'g_11025', 'g_11805', 'g_11988', 'g_12404', 'g_1626', 'g_1903', 'g_2348', 'g_2673', 'g_5060', 'g_629', 'g_8943', 'g_16555', 'g_11000', 'g_11023', 'g_12101']",16,biological_process,16/1892,16/1894
GO:0061066,positive regulation of dauer larval development,"['g_10101', 'g_13875', 'g_14610', 'g_14661', 'g_2123', 'g_2330', 'g_3507', 'g_375', 'g_3739', 'g_3951', 'g_4344', 'g_45', 'g_4751', 'g_5031', 'g_6323', 'g_9068', 'g_9333', 'g_11459']",18,biological_process,18/1892,18/1894
GO:0061304,retinal blood vessel morphogenesis,"['g_10101', 'g_10102', 'g_10338', 'g_1050', 'g_10635', 'g_1199', 'g_12667', 'g_146', 'g_2501', 'g_2538', 'g_2920', 'g_3388', 'g_363', 'g_3951', 'g_518', 'g_5341', 'g_5404', 'g_5586', 'g_6023', 'g_650', 'g_6905', 'g_7259', 'g_8132', 'g_9275', 'g_15461', 'g_15584', 'g_15403', 'g_15594', 'g_344']",29,biological_process,29/1892,29/1894
GO:0070392,detection of lipoteichoic acid,"['g_10101', 'g_10102', 'g_10635', 'g_12266', 'g_1407', 'g_14415', 'g_363', 'g_3951', 'g_6023', 'g_7213', 'g_15461', 'g_15594']",12,biological_process,12/1892,12/1894
GO:0071347,cellular response to interleukin-1,"['g_10101', 'g_10102', 'g_11646', 'g_12307', 'g_1427', 'g_14415', 'g_148', 'g_281', 'g_2953', 'g_363', 'g_3951', 'g_5719', 'g_5787', 'g_6023', 'g_781', 'g_5178', 'g_7213', 'g_15428', 'g_15461', 'g_8043', 'g_10219', 'g_15403', 'g_15601', 'g_15594', 'g_617']",25,biological_process,25/1892,25/1894
GO:0097374,sensory neuron axon guidance,"['g_10101', 'g_2959', 'g_4076', 'g_4783', 'g_4821', 'g_7436', 'g_965', 'g_4589']",8,biological_process,8/1892,8/1894
GO:0097479,synaptic vesicle localization,['g_10101'],1,biological_process,1/1892,1/1894
GO:1905036,positive regulation of antifungal innate immune response,"['g_10101', 'g_10102', 'g_10635', 'g_12266', 'g_12632', 'g_1407', 'g_14415', 'g_363', 'g_3951', 'g_6023', 'g_7213', 'g_15461', 'g_15594']",13,biological_process,13/1892,13/1894
GO:1905490,negative regulation of sensory neuron axon guidance,"['g_10101', 'g_1641', 'g_6951', 'g_6083']",4,biological_process,4/1892,4/1894
GO:1905815,regulation of dorsal/ventral axon guidance,"['g_10101', 'g_11563', 'g_1641', 'g_3548', 'g_5177', 'g_6040', 'g_6818', 'g_6951', 'g_7937', 'g_8364', 'g_9074', 'g_1657', 'g_6083']",13,biological_process,13/1892,13/1894
GO:0005246,calcium channel regulator activity,"['g_10102', 'g_1184', 'g_14557', 'g_15013', 'g_3332', 'g_3562', 'g_3951', 'g_41', 'g_4608', 'g_6622', 'g_6932', 'g_725', 'g_7818', 'g_8291', 'g_9431', 'g_8976', 'g_9634', 'g_13739', 'g_15461', 'g_7829', 'g_2497', 'g_6135', 'g_3818']",23,molecular_function,23/1892,23/1894
GO:0005604,basement membrane,"['g_10102', 'g_10338', 'g_10529', 'g_10674', 'g_10748', 'g_10800', 'g_10857', 'g_11114', 'g_11138', 'g_11955', 'g_12204', 'g_12265', 'g_12667', 'g_12700', 'g_12703', 'g_13268', 'g_137', 'g_13648', 'g_13707', 'g_1379', 'g_14066', 'g_14274', 'g_14299', 'g_16984', 'g_1436', 'g_14642', 'g_1480', 'g_15041', 'g_1623', 'g_1633', 'g_173', 'g_1984', 'g_2163', 'g_2347', 'g_2501', 'g_2502', 'g_2504', 'g_2548', 'g_2591', 'g_2616', 'g_2654', 'g_2712', 'g_2722', 'g_2757', 'g_2786', 'g_2787', 'g_2788', 'g_2834', 'g_2841', 'g_3056', 'g_3153', 'g_3386', 'g_341', 'g_3388', 'g_3413', 'g_3755', 'g_383', 'g_3813', 'g_3896', 'g_3951', 'g_4076', 'g_4104', 'g_4783', 'g_4842', 'g_4868', 'g_5055', 'g_509', 'g_5117', 'g_5130', 'g_5510', 'g_5719', 'g_5950', 'g_6001', 'g_6712', 'g_7244', 'g_7374', 'g_7463', 'g_7570', 'g_7608', 'g_7609', 'g_8060', 'g_8132', 'g_8207', 'g_8228', 'g_8257', 'g_8360', 'g_8383', 'g_8607', 'g_8622', 'g_8821', 'g_9191', 'g_933', 'g_9439', 'g_9614', 'g_151', 'g_7324', 'g_2764', 'g_2730', 'g_16555', 'g_12267', 'g_8148', 'g_7670', 'g_16721', 'g_6594', 'g_15535', 'g_6853', 'g_7240', 'g_1635', 'g_9218', 'g_15393', 'g_9275', 'g_9961', 'g_15283', 'g_13525', 'g_15461', 'g_15665', 'g_15272', 'g_10867', 'g_2381', 'g_5919', 'g_3399', 'g_3716', 'g_2555', 'g_16850', 'g_3001', 'g_12624', 'g_12691', 'g_15347']",128,cellular_component,128/1892,128/1894
GO:0035009,negative regulation of melanization defense response,"['g_10102', 'g_10635', 'g_12266', 'g_14415', 'g_363', 'g_5540', 'g_6023', 'g_5178', 'g_15461', 'g_15594']",10,biological_process,10/1892,10/1894
GO:0036345,platelet maturation,"['g_10102', 'g_6023', 'g_5178', 'g_7213', 'g_15601', 'g_15594']",6,biological_process,6/1892,6/1894
GO:0042494,detection of bacterial lipoprotein,"['g_10102', 'g_14415', 'g_363', 'g_3951', 'g_6023', 'g_7213', 'g_15461', 'g_15594']",8,biological_process,8/1892,8/1894
GO:0051924,regulation of calcium ion transport,"['g_10102', 'g_12634', 'g_14557', 'g_3332', 'g_3951', 'g_725', 'g_8291', 'g_9431', 'g_15461', 'g_7829', 'g_3818', 'g_4884']",12,biological_process,12/1892,12/1894
GO:0070193,synaptonemal complex organization,"['g_10102', 'g_14415', 'g_2677', 'g_4114', 'g_4148', 'g_4165', 'g_6023', 'g_7374', 'g_7609', 'g_9345', 'g_7283', 'g_7213', 'g_7930', 'g_15594']",14,biological_process,14/1892,14/1894
GO:0071354,cellular response to interleukin-6,"['g_10102', 'g_10635', 'g_12134', 'g_12151', 'g_2877', 'g_2920', 'g_386', 'g_518', 'g_5341', 'g_6023', 'g_7259', 'g_5178', 'g_7213', 'g_9275', 'g_15601', 'g_15594']",16,biological_process,16/1892,16/1894
GO:0071683,sensory dendrite,"['g_10102', 'g_1358', 'g_1362', 'g_14441', 'g_2841', 'g_2873', 'g_341', 'g_3951', 'g_5117', 'g_8207', 'g_934', 'g_4940', 'g_15604', 'g_15535', 'g_9275', 'g_15283', 'g_15461', 'g_15123', 'g_10867', 'g_3619', 'g_336', 'g_645', 'g_11754']",23,cellular_component,23/1892,23/1894
GO:1903859,regulation of dendrite extension,"['g_10102', 'g_12132', 'g_12151', 'g_12265', 'g_12363', 'g_13707', 'g_1407', 'g_14420', 'g_14557', 'g_15176', 'g_1832', 'g_1833', 'g_2616', 'g_2723', 'g_2724', 'g_2841', 'g_3079', 'g_3153', 'g_341', 'g_3951', 'g_4099', 'g_5117', 'g_6001', 'g_725', 'g_7432', 'g_16918', 'g_8060', 'g_8207', 'g_8749', 'g_932', 'g_15535', 'g_9275', 'g_9961', 'g_15283', 'g_13776', 'g_15461', 'g_8545', 'g_10867', 'g_15620', 'g_3080']",40,biological_process,40/1892,40/1894
GO:0002791,regulation of peptide secretion,['g_10136'],1,biological_process,1/1892,1/1894
GO:0007030,Golgi organization,"['g_10136', 'g_10422', 'g_10455', 'g_11003', 'g_11308', 'g_16952', 'g_11640', 'g_11643', 'g_11772', 'g_11870', 'g_12389', 'g_13236', 'g_13675', 'g_14367', 'g_16984', 'g_14424', 'g_14813', 'g_1599', 'g_2411', 'g_281', 'g_3316', 'g_3701', 'g_3964', 'g_414', 'g_4657', 'g_5054', 'g_5573', 'g_5584', 'g_599', 'g_6040', 'g_6818', 'g_6821', 'g_6946', 'g_706', 'g_7181', 'g_7561', 'g_7764', 'g_7789', 'g_8123', 'g_8132', 'g_878', 'g_9094', 'g_9221', 'g_6210', 'g_5185', 'g_5599', 'g_14951', 'g_15028', 'g_10543', 'g_10742', 'g_16895', 'g_3517', 'g_3080', 'g_1280', 'g_12049', 'g_12315']",56,biological_process,56/1892,56/1894
GO:0030070,insulin processing,"['g_10136', 'g_11147', 'g_14971', 'g_5535', 'g_7974', 'g_15379', 'g_10219']",7,biological_process,7/1892,7/1894
GO:0030421,defecation,"['g_10136', 'g_10203', 'g_10401', 'g_1071', 'g_11308', 'g_11545', 'g_12034', 'g_12823', 'g_13112', 'g_14701', 'g_3023', 'g_3205', 'g_3803', 'g_4177', 'g_5054', 'g_5535', 'g_5556', 'g_559', 'g_5573', 'g_7903', 'g_8291', 'g_8722', 'g_8775', 'g_8804', 'g_8898', 'g_9628', 'g_7355', 'g_5486', 'g_6383', 'g_13441', 'g_14821', 'g_14935', 'g_7829', 'g_3430', 'g_2675', 'g_11632', 'g_12648', 'g_4070', 'g_4531']",39,biological_process,39/1892,39/1894
GO:0032011,ARF protein signal transduction,"['g_10136', 'g_10543']",2,biological_process,2/1892,2/1894
GO:0042144,"vacuole fusion, non-autophagic","['g_10136', 'g_13117', 'g_13236', 'g_2536', 'g_2702']",5,biological_process,5/1892,5/1894
GO:0045807,positive regulation of endocytosis,"['g_10136', 'g_10349', 'g_11563', 'g_11640', 'g_14783', 'g_15042', 'g_15116', 'g_1983', 'g_2783', 'g_3701', 'g_4848', 'g_4866', 'g_5373', 'g_5870', 'g_6899', 'g_7177', 'g_7496', 'g_8329', 'g_8637', 'g_12267', 'g_8496', 'g_10543', 'g_11095', 'g_3424', 'g_11516']",25,biological_process,25/1892,25/1894
GO:0061792,secretory granule maturation,['g_10136'],1,biological_process,1/1892,1/1894
GO:0071244,cellular response to carbon dioxide,"['g_10136', 'g_10264', 'g_11147', 'g_1239', 'g_12876', 'g_13035', 'g_14822', 'g_15256', 'g_160', 'g_2629', 'g_3050', 'g_5203', 'g_5615', 'g_7302', 'g_6895', 'g_15729', 'g_15707', 'g_2549', 'g_12217', 'g_1326', 'g_12648', 'g_15495']",22,biological_process,22/1892,22/1894
GO:0098548,cytoplasmic side of Golgi membrane,"['g_10136', 'g_15403']",2,cellular_component,2/1892,2/1894
GO:1903358,regulation of Golgi organization,"['g_10136', 'g_11070', 'g_11339', 'g_13112', 'g_13404', 'g_14551', 'g_1791', 'g_2189', 'g_2932', 'g_3562', 'g_3964', 'g_4842', 'g_88', 'g_10065']",14,biological_process,14/1892,14/1894
GO:1903745,negative regulation of nematode pharyngeal pumping,"['g_10136', 'g_1239', 'g_3050', 'g_15729', 'g_15707', 'g_1326', 'g_12648']",7,biological_process,7/1892,7/1894
GO:1904801,positive regulation of neuron remodeling,"['g_10136', 'g_12632', 'g_45', 'g_3515']",4,biological_process,4/1892,4/1894
GO:0001947,heart looping,"['g_10141', 'g_1057', 'g_11575', 'g_11848', 'g_12412', 'g_13143', 'g_14098', 'g_14424', 'g_14436', 'g_14461', 'g_14549', 'g_14717', 'g_1786', 'g_2111', 'g_297', 'g_3003', 'g_3732', 'g_4444', 'g_4561', 'g_4618', 'g_4751', 'g_4907', 'g_5062', 'g_5177', 'g_629', 'g_6323', 'g_6622', 'g_7177', 'g_7446', 'g_7522', 'g_8123', 'g_8136', 'g_8173', 'g_8223', 'g_12819', 'g_15596', 'g_6789', 'g_7159', 'g_13381', 'g_11221', 'g_5874', 'g_2590', 'g_57', 'g_453', 'g_1218', 'g_4031', 'g_1451', 'g_4808']",48,biological_process,48/1892,48/1894
GO:0014004,microglia differentiation,"['g_10141', 'g_4751', 'g_681', 'g_7868', 'g_2590']",5,biological_process,5/1892,5/1894
GO:0022010,central nervous system myelination,"['g_10141', 'g_2455', 'g_6093', 'g_13441', 'g_2590']",5,biological_process,5/1892,5/1894
GO:0030324,lung development,"['g_10141', 'g_10218', 'g_11102', 'g_12711', 'g_13165', 'g_13411', 'g_14677', 'g_2111', 'g_28', 'g_44', 'g_4561', 'g_4751', 'g_5177', 'g_5216', 'g_681', 'g_6898', 'g_7242', 'g_7417', 'g_8219', 'g_7868', 'g_12819', 'g_6652', 'g_13968', 'g_14641', 'g_14892', 'g_8043', 'g_8346', 'g_10834', 'g_2381', 'g_2590', 'g_15567']",31,biological_process,31/1892,31/1894
GO:0035469,determination of pancreatic left/right asymmetry,"['g_10141', 'g_11852', 'g_13268', 'g_14274', 'g_2111', 'g_4561', 'g_5177', 'g_7815', 'g_9140', 'g_2590']",10,biological_process,10/1892,10/1894
GO:0036159,inner dynein arm assembly,"['g_10141', 'g_1241', 'g_15232', 'g_2111', 'g_4457', 'g_4939', 'g_5120', 'g_6088', 'g_7226', 'g_7815', 'g_8005', 'g_8242', 'g_841', 'g_8420', 'g_15191', 'g_10850', 'g_2590', 'g_1231']",18,biological_process,18/1892,18/1894
GO:0042551,neuron maturation,"['g_10141', 'g_1322', 'g_2590']",3,biological_process,3/1892,3/1894
GO:0048812,neuron projection morphogenesis,"['g_10141', 'g_12602', 'g_12890', 'g_2150', 'g_3701', 'g_5787', 'g_5930', 'g_6304', 'g_15313', 'g_14935', 'g_8043', 'g_3502', 'g_3718', 'g_2590', 'g_418']",15,biological_process,15/1892,15/1894
GO:0060074,synapse maturation,"['g_10141', 'g_12632', 'g_13238', 'g_14272', 'g_341', 'g_6791', 'g_8368', 'g_2590', 'g_29', 'g_517']",10,biological_process,10/1892,10/1894
GO:0061512,protein localization to cilium,"['g_10141', 'g_1196', 'g_14717', 'g_3003', 'g_8485', 'g_8765', 'g_10742', 'g_2590']",8,biological_process,8/1892,8/1894
GO:0061966,establishment of left/right asymmetry,"['g_10141', 'g_13401', 'g_2039', 'g_3332', 'g_2590']",5,biological_process,5/1892,5/1894
GO:0071907,determination of digestive tract left/right asymmetry,"['g_10141', 'g_11575', 'g_12363', 'g_14304', 'g_173', 'g_1786', 'g_1791', 'g_2111', 'g_4020', 'g_4073', 'g_5062', 'g_6098', 'g_6289', 'g_7091', 'g_10742', 'g_11023', 'g_2590', 'g_11754', 'g_12507']",19,biological_process,19/1892,19/1894
GO:0090660,cerebrospinal fluid circulation,"['g_10141', 'g_11549', 'g_12288', 'g_1241', 'g_13226', 'g_13401', 'g_4458', 'g_5254', 'g_5456', 'g_6323', 'g_7319', 'g_7815', 'g_7847', 'g_9221', 'g_3934', 'g_2590']",16,biological_process,16/1892,16/1894
GO:0150076,neuroinflammatory response,"['g_10141', 'g_12164', 'g_4751', 'g_681', 'g_7868', 'g_2590']",6,biological_process,6/1892,6/1894
GO:0000132,establishment of mitotic spindle orientation,"['g_1014', 'g_10338', 'g_10804', 'g_10857', 'g_11339', 'g_11457', 'g_11634', 'g_12363', 'g_1239', 'g_12444', 'g_13063', 'g_13112', 'g_13437', 'g_13553', 'g_1354', 'g_137', 'g_13707', 'g_13875', 'g_13970', 'g_14461', 'g_14493', 'g_14728', 'g_1729', 'g_176', 'g_1755', 'g_2040', 'g_2123', 'g_2163', 'g_2189', 'g_2616', 'g_2663', 'g_2757', 'g_3066', 'g_3153', 'g_3159', 'g_3211', 'g_3289', 'g_3605', 'g_3755', 'g_383', 'g_3853', 'g_4073', 'g_4099', 'g_4731', 'g_4809', 'g_4973', 'g_5062', 'g_5293', 'g_5431', 'g_5510', 'g_5605', 'g_5672', 'g_5851', 'g_6001', 'g_6078', 'g_6285', 'g_6327', 'g_6331', 'g_6565', 'g_6883', 'g_6932', 'g_6955', 'g_6973', 'g_7141', 'g_7181', 'g_7428', 'g_7432', 'g_7608', 'g_7815', 'g_7847', 'g_7876', 'g_7882', 'g_16918', 'g_8060', 'g_8070', 'g_8124', 'g_8136', 'g_8317', 'g_8360', 'g_8455', 'g_878', 'g_9074', 'g_9255', 'g_9267', 'g_9467', 'g_9622', 'g_962', 'g_14438', 'g_2730', 'g_4949', 'g_7175', 'g_2007', 'g_5284', 'g_6594', 'g_7559', 'g_7772', 'g_9372', 'g_9961', 'g_13968', 'g_14788', 'g_14821', 'g_8346', 'g_8596', 'g_8690', 'g_10741', 'g_15577', 'g_895', 'g_15601', 'g_3389', 'g_3515', 'g_3535', 'g_15620', 'g_477', 'g_11632', 'g_11762', 'g_1280', 'g_15682', 'g_12049', 'g_12372', 'g_12379', 'g_12426', 'g_12566', 'g_12648', 'g_4031']",124,biological_process,124/1892,124/1894
GO:0000578,embryonic axis specification,"['g_1014', 'g_13063', 'g_14653', 'g_3214', 'g_7446', 'g_7522', 'g_784', 'g_842', 'g_7868', 'g_15572', 'g_15583', 'g_1141']",12,biological_process,12/1892,12/1894
GO:0000909,sporocarp development involved in sexual reproduction,"['g_1014', 'g_1308', 'g_14011', 'g_2475', 'g_6932', 'g_657']",6,biological_process,6/1892,6/1894
GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,"['g_1014', 'g_13785', 'g_2691', 'g_3275', 'g_3548', 'g_5485', 'g_5563', 'g_7302', 'g_15535']",9,biological_process,9/1892,9/1894
GO:0001664,G protein-coupled receptor binding,"['g_1014', 'g_10549', 'g_11102', 'g_12209', 'g_12260', 'g_13063', 'g_13850', 'g_13944', 'g_14203', 'g_1489', 'g_2211', 'g_6373', 'g_6598', 'g_9174', 'g_940', 'g_15911', 'g_10801', 'g_11913']",18,molecular_function,18/1892,18/1894
GO:0001669,acrosomal vesicle,"['g_1014', 'g_10199', 'g_1056', 'g_10659', 'g_10804', 'g_11400', 'g_12136', 'g_12209', 'g_13340', 'g_13415', 'g_13614', 'g_13944', 'g_14501', 'g_1449', 'g_1450', 'g_14866', 'g_1664', 'g_2478', 'g_3232', 'g_3443', 'g_3670', 'g_3719', 'g_3754', 'g_3775', 'g_3779', 'g_4202', 'g_4904', 'g_5573', 'g_5719', 'g_6098', 'g_684', 'g_8093', 'g_8219', 'g_8223', 'g_8291', 'g_9074', 'g_9375', 'g_6910', 'g_5227', 'g_7829', 'g_8596', 'g_15550', 'g_10801', 'g_11041', 'g_6079', 'g_3473', 'g_2988', 'g_12426', 'g_12461', 'g_12566', 'g_15567']",51,cellular_component,51/1892,51/1894
GO:0003925,G protein activity,"['g_1014', 'g_13063', 'g_13944', 'g_8078', 'g_10801']",5,molecular_function,5/1892,5/1894
GO:0005834,heterotrimeric G-protein complex,"['g_1014', 'g_13063', 'g_1358', 'g_13944', 'g_6932', 'g_8078', 'g_9305', 'g_10801']",8,cellular_component,8/1892,8/1894
GO:0007601,visual perception,"['g_1014', 'g_10439', 'g_11270', 'g_11957', 'g_12003', 'g_12005', 'g_12269', 'g_12412', 'g_13121', 'g_13137', 'g_13668', 'g_1379', 'g_14282', 'g_14343', 'g_1633', 'g_2150', 'g_2238', 'g_3055', 'g_3451', 'g_3452', 'g_3684', 'g_4104', 'g_41', 'g_4561', 'g_4973', 'g_5950', 'g_6013', 'g_6289', 'g_7074', 'g_716', 'g_7789', 'g_7818', 'g_9051', 'g_15911', 'g_9164', 'g_9634', 'g_14935', 'g_617']",38,biological_process,38/1892,38/1894
GO:0007603,"phototransduction, visible light","['g_1014', 'g_12269', 'g_5950']",3,biological_process,3/1892,3/1894
GO:0009642,response to light intensity,['g_1014'],1,biological_process,1/1892,1/1894
GO:0010855,adenylate cyclase inhibitor activity,['g_1014'],1,molecular_function,1/1892,1/1894
GO:0010913,regulation of sterigmatocystin biosynthetic process,['g_1014'],1,biological_process,1/1892,1/1894
GO:0016056,G protein-coupled opsin signaling pathway,"['g_1014', 'g_3780']",2,biological_process,2/1892,2/1894
GO:0019001,guanyl nucleotide binding,['g_1014'],1,molecular_function,1/1892,1/1894
GO:0019003,GDP binding,"['g_1014', 'g_10899', 'g_12335', 'g_13236', 'g_13237', 'g_4849', 'g_8219']",7,molecular_function,7/1892,7/1894
GO:0022400,regulation of opsin-mediated signaling pathway,"['g_1014', 'g_7789']",2,biological_process,2/1892,2/1894
GO:0031821,G protein-coupled serotonin receptor binding,['g_1014'],1,molecular_function,1/1892,1/1894
GO:0031849,olfactory receptor binding,"['g_1014', 'g_13063']",2,molecular_function,2/1892,2/1894
GO:0042318,penicillin biosynthetic process,"['g_1014', 'g_14420', 'g_160']",3,biological_process,3/1892,3/1894
GO:0042622,photoreceptor outer segment membrane,"['g_1014', 'g_6932']",2,cellular_component,2/1892,2/1894
GO:0045461,sterigmatocystin biosynthetic process,"['g_1014', 'g_10522', 'g_11457', 'g_13553', 'g_2068', 'g_6452', 'g_6932', 'g_7627']",8,biological_process,8/1892,8/1894
GO:0046676,negative regulation of insulin secretion,"['g_1014', 'g_10700', 'g_14595', 'g_1495', 'g_8034', 'g_8116', 'g_16057', 'g_15515', 'g_15671', 'g_15682']",10,biological_process,10/1892,10/1894
GO:0048315,conidium formation,"['g_1014', 'g_10522', 'g_12472', 'g_12876', 'g_13553', 'g_14549', 'g_4344', 'g_6932', 'g_8172', 'g_8173', 'g_8174', 'g_9765']",12,biological_process,12/1892,12/1894
GO:0050908,detection of light stimulus involved in visual perception,"['g_1014', 'g_1436', 'g_599', 'g_7620', 'g_7789']",5,biological_process,5/1892,5/1894
GO:0050913,sensory perception of bitter taste,"['g_1014', 'g_1071', 'g_13063', 'g_2691', 'g_3316', 'g_3548', 'g_5054', 'g_5329', 'g_7818', 'g_8804', 'g_9628', 'g_15004', 'g_6051', 'g_678']",14,biological_process,14/1892,14/1894
GO:0050916,sensory perception of sweet taste,"['g_1014', 'g_12686']",2,biological_process,2/1892,2/1894
GO:0050917,sensory perception of umami taste,['g_1014'],1,biological_process,1/1892,1/1894
GO:0051344,negative regulation of cyclic-nucleotide phosphodiesterase activity,['g_1014'],1,biological_process,1/1892,1/1894
GO:0071321,cellular response to cGMP,"['g_1014', 'g_13063', 'g_2953', 'g_7789', 'g_934', 'g_15004']",6,biological_process,6/1892,6/1894
GO:0075306,regulation of conidium formation,"['g_1014', 'g_10522']",2,biological_process,2/1892,2/1894
GO:0097232,lamellar body membrane,['g_1014'],1,cellular_component,1/1892,1/1894
GO:0097381,photoreceptor disc membrane,"['g_1014', 'g_13121', 'g_6932', 'g_7789']",4,cellular_component,4/1892,4/1894
GO:0097648,G protein-coupled receptor complex,['g_1014'],1,cellular_component,1/1892,1/1894
GO:0098664,G protein-coupled serotonin receptor signaling pathway,['g_1014'],1,biological_process,1/1892,1/1894
