go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:0007507,heart development,"['g_9805', 'g_9831', 'g_10034', 'g_10042', 'g_10330', 'g_10401', 'g_10777', 'g_10908', 'g_11138', 'g_11223', 'g_11284', 'g_11648', 'g_12094', 'g_12308', 'g_12412', 'g_12538', 'g_12614', 'g_12703', 'g_12711', 'g_13121', 'g_13211', 'g_13297', 'g_13554', 'g_13590', 'g_13623', 'g_13624', 'g_14053', 'g_14272', 'g_1430', 'g_16984', 'g_14461', 'g_14464', 'g_14551', 'g_14642', 'g_15161', 'g_173', 'g_1858', 'g_1921', 'g_18', 'g_2015', 'g_2112', 'g_2194', 'g_2205', 'g_234', 'g_2408', 'g_2684', 'g_3003', 'g_3341', 'g_3504', 'g_3546', 'g_45', 'g_4780', 'g_4781', 'g_4791', 'g_4871', 'g_507', 'g_5192', 'g_5226', 'g_5522', 'g_5716', 'g_5980', 'g_6040', 'g_6289', 'g_6734', 'g_6917', 'g_7138', 'g_7145', 'g_7177', 'g_7189', 'g_7329', 'g_7377', 'g_7417', 'g_7764', 'g_7776', 'g_7916', 'g_8129', 'g_8412', 'g_8421', 'g_8508', 'g_8622', 'g_8898', 'g_9075', 'g_9298', 'g_16145', 'g_12285', 'g_12819', 'g_5648', 'g_5519', 'g_6651', 'g_6893', 'g_16906', 'g_7176', 'g_9242', 'g_1856', 'g_1902', 'g_13968', 'g_14545', 'g_15223', 'g_7853', 'g_8043', 'g_8289', 'g_8715', 'g_10367', 'g_10795', 'g_11095', 'g_11104', 'g_11124', 'g_11173', 'g_884', 'g_15401', 'g_16855', 'g_965', 'g_3539', 'g_2608', 'g_2804', 'g_453', 'g_12835']",117,biological_process,117/1842,117/1844
GO:0009737,response to abscisic acid,"['g_9805', 'g_9987', 'g_10401', 'g_10966', 'g_1100', 'g_11033', 'g_13070', 'g_1308', 'g_13363', 'g_13624', 'g_13785', 'g_14161', 'g_14336', 'g_14396', 'g_14531', 'g_14631', 'g_14914', 'g_14972', 'g_1874', 'g_1996', 'g_2615', 'g_3776', 'g_3922', 'g_3925', 'g_4540', 'g_4690', 'g_5103', 'g_5167', 'g_5299', 'g_6065', 'g_6221', 'g_6597', 'g_6650', 'g_6856', 'g_7031', 'g_737', 'g_7677', 'g_7776', 'g_7858', 'g_8288', 'g_8513', 'g_8552', 'g_8645', 'g_12430', 'g_13147', 'g_15346', 'g_7701', 'g_15784', 'g_11019', 'g_3598']",50,biological_process,50/1842,50/1844
GO:0009908,flower development,"['g_9805', 'g_13274', 'g_1389', 'g_14549', 'g_2895', 'g_3365', 'g_4632', 'g_4685', 'g_8148', 'g_9092', 'g_13136', 'g_15619', 'g_3598', 'g_2804']",14,biological_process,14/1842,14/1844
GO:0009952,anterior/posterior pattern specification,"['g_9805', 'g_10050', 'g_11223', 'g_12001', 'g_13261', 'g_14549', 'g_1997', 'g_4845', 'g_50', 'g_51', 'g_6670', 'g_6917', 'g_7903', 'g_8412', 'g_940', 'g_12784', 'g_12706', 'g_2007', 'g_16906', 'g_13090', 'g_13301', 'g_15223', 'g_3394', 'g_2659', 'g_1140', 'g_12533', 'g_4808']",27,biological_process,27/1842,27/1844
GO:0010286,heat acclimation,"['g_9805', 'g_9928', 'g_1107', 'g_12241', 'g_13094', 'g_14513', 'g_1658', 'g_2536', 'g_2959', 'g_3023', 'g_3639', 'g_3739', 'g_3990', 'g_45', 'g_4742', 'g_4751', 'g_5034', 'g_5690', 'g_6006', 'g_6244', 'g_6323', 'g_725', 'g_7681', 'g_7739', 'g_8291', 'g_8299', 'g_8379', 'g_8551', 'g_8697', 'g_8991', 'g_9043', 'g_9578', 'g_1187', 'g_3394', 'g_3619', 'g_2683', 'g_418', 'g_11288', 'g_15480', 'g_12598', 'g_15413', 'g_4703', 'g_4874']",43,biological_process,43/1842,43/1844
GO:0019901,protein kinase binding,"['g_9805', 'g_9859', 'g_10050', 'g_10522', 'g_10632', 'g_16832', 'g_10738', 'g_10935', 'g_1107', 'g_11157', 'g_11308', 'g_11640', 'g_1169', 'g_1196', 'g_12011', 'g_12142', 'g_12155', 'g_12246', 'g_1237', 'g_12628', 'g_13016', 'g_13121', 'g_13148', 'g_13245', 'g_13273', 'g_13368', 'g_13554', 'g_1354', 'g_13850', 'g_13851', 'g_13987', 'g_14272', 'g_14484', 'g_14549', 'g_1465', 'g_15056', 'g_15143', 'g_15266', 'g_1664', 'g_174', 'g_1921', 'g_1922', 'g_2584', 'g_2765', 'g_2959', 'g_2983', 'g_3003', 'g_3023', 'g_3211', 'g_3365', 'g_3803', 'g_3964', 'g_4073', 'g_412', 'g_4410', 'g_4466', 'g_45', 'g_4573', 'g_4665', 'g_4756', 'g_4791', 'g_4809', 'g_5145', 'g_5224', 'g_5359', 'g_5522', 'g_5716', 'g_5755', 'g_6045', 'g_6151', 'g_6593', 'g_6650', 'g_6734', 'g_6898', 'g_6988', 'g_7040', 'g_725', 'g_7356', 'g_7377', 'g_7441', 'g_7445', 'g_7579', 'g_7584', 'g_7613', 'g_7637', 'g_7739', 'g_7774', 'g_7937', 'g_8198', 'g_8317', 'g_8325', 'g_8360', 'g_8367', 'g_8412', 'g_852', 'g_8651', 'g_881', 'g_8820', 'g_8898', 'g_8994', 'g_9075', 'g_9255', 'g_9339', 'g_9345', 'g_940', 'g_9467', 'g_9493', 'g_995', 'g_3486', 'g_12285', 'g_8148', 'g_1467', 'g_5519', 'g_7176', 'g_7241', 'g_7440', 'g_1657', 'g_9035', 'g_9242', 'g_9412', 'g_16937', 'g_10051', 'g_13281', 'g_13768', 'g_7849', 'g_2056', 'g_10367', 'g_10601', 'g_10795', 'g_11104', 'g_2419', 'g_853', 'g_3888', 'g_3931', 'g_2683', 'g_2965', 'g_3061', 'g_11603', 'g_1280', 'g_12049', 'g_12426']",141,molecular_function,141/1842,141/1844
GO:0030223,neutrophil differentiation,"['g_9805', 'g_10547', 'g_12791', 'g_13813', 'g_15137', 'g_2194', 'g_2455', 'g_3865', 'g_50', 'g_5883', 'g_6095', 'g_8535', 'g_8673', 'g_9349', 'g_9543', 'g_15283', 'g_12101', 'g_15495']",18,biological_process,18/1842,18/1844
GO:0030425,dendrite,"['g_9805', 'g_9886', 'g_9928', 'g_994', 'g_10042', 'g_10078', 'g_10339', 'g_10401', 'g_10418', 'g_10437', 'g_10439', 'g_10738', 'g_10804', 'g_10987', 'g_10988', 'g_11033', 'g_11057', 'g_11294', 'g_11295', 'g_11308', 'g_11793', 'g_11837', 'g_1184', 'g_11955', 'g_11970', 'g_11999', 'g_12011', 'g_12142', 'g_12412', 'g_12433', 'g_12474', 'g_12539', 'g_12700', 'g_12703', 'g_12711', 'g_12777', 'g_1308', 'g_1322', 'g_13437', 'g_13499', 'g_13552', 'g_13590', 'g_13649', 'g_13707', 'g_13850', 'g_13865', 'g_13913', 'g_13959', 'g_14165', 'g_14299', 'g_14381', 'g_14464', 'g_14548', 'g_14701', 'g_14812', 'g_15013', 'g_1508', 'g_1561', 'g_1791', 'g_181', 'g_1858', 'g_2536', 'g_2538', 'g_2616', 'g_2959', 'g_3003', 'g_306', 'g_3176', 'g_3209', 'g_3271', 'g_3425', 'g_3525', 'g_3546', 'g_3548', 'g_3631', 'g_3665', 'g_3703', 'g_3740', 'g_3819', 'g_3982', 'g_3984', 'g_3990', 'g_4020', 'g_4076', 'g_4336', 'g_4371', 'g_4444', 'g_4783', 'g_4791', 'g_4821', 'g_4849', 'g_4904', 'g_5224', 'g_5226', 'g_5359', 'g_5369', 'g_559', 'g_5727', 'g_5980', 'g_5987', 'g_6045', 'g_6133', 'g_6285', 'g_6615', 'g_6650', 'g_6690', 'g_6736', 'g_6813', 'g_6814', 'g_6843', 'g_6844', 'g_6856', 'g_6932', 'g_7074', 'g_7166', 'g_7256', 'g_7317', 'g_7356', 'g_7373', 'g_7417', 'g_7432', 'g_7627', 'g_7739', 'g_7874', 'g_8054', 'g_8141', 'g_8198', 'g_8228', 'g_8317', 'g_8493', 'g_8543', 'g_8580', 'g_8722', 'g_8912', 'g_9068', 'g_9213', 'g_9305', 'g_9402', 'g_12706', 'g_3486', 'g_13506', 'g_5428', 'g_6823', 'g_15445', 'g_6895', 'g_7559', 'g_15732', 'g_1663', 'g_9276', 'g_9302', 'g_9961', 'g_13301', 'g_13768', 'g_13968', 'g_15191', 'g_8491', 'g_10335', 'g_10772', 'g_10813', 'g_11173', 'g_5662', 'g_3888', 'g_3947', 'g_3001', 'g_453', 'g_11603', 'g_12426', 'g_12653', 'g_12740', 'g_4418', 'g_4499', 'g_4589', 'g_4743']",173,cellular_component,173/1842,173/1844
GO:0035363,histone locus body,"['g_9805', 'g_13759', 'g_1508', 'g_15122', 'g_1555', 'g_1671', 'g_5985', 'g_6798', 'g_8299', 'g_6294', 'g_6893', 'g_2326']",12,cellular_component,12/1842,12/1844
GO:0036435,K48-linked polyubiquitin modification-dependent protein binding,"['g_9805', 'g_14513', 'g_5690', 'g_7681', 'g_8697', 'g_3394', 'g_3619', 'g_15413']",8,molecular_function,8/1842,8/1844
GO:0042386,hemocyte differentiation,"['g_9805', 'g_10514', 'g_12790', 'g_13649', 'g_1555', 'g_1791', 'g_4073', 'g_4791', 'g_9236', 'g_7059', 'g_7091', 'g_3808', 'g_638', 'g_15551', 'g_12507']",15,biological_process,15/1842,15/1844
GO:0042585,germinal vesicle,"['g_9805', 'g_1807', 'g_3940', 'g_7329', 'g_8753', 'g_2056']",6,cellular_component,6/1842,6/1844
GO:0048190,wing disc dorsal/ventral pattern formation,"['g_9805', 'g_10333', 'g_11233', 'g_11927', 'g_12094', 'g_12736', 'g_14161', 'g_1630', 'g_1671', 'g_1837', 'g_4778', 'g_5012', 'g_5980', 'g_6615', 'g_8129', 'g_8504', 'g_8570', 'g_8600', 'g_8697', 'g_8753', 'g_7176', 'g_14641', 'g_8491', 'g_2191', 'g_11124', 'g_2965', 'g_11531']",27,biological_process,27/1842,27/1844
GO:0048568,embryonic organ development,"['g_9805', 'g_9859', 'g_11468', 'g_12275', 'g_12543', 'g_12711', 'g_13211', 'g_10990']",8,biological_process,8/1842,8/1844
GO:0061053,somite development,"['g_9805', 'g_9859', 'g_10748', 'g_12543', 'g_12736', 'g_13507', 'g_13707', 'g_173', 'g_2194', 'g_2616', 'g_8721', 'g_9132', 'g_2045', 'g_10990']",14,biological_process,14/1842,14/1844
GO:0061059,positive regulation of peptidoglycan recognition protein signaling pathway,"['g_9805', 'g_13038', 'g_14513', 'g_15122', 'g_1641', 'g_1728', 'g_181', 'g_306', 'g_3058', 'g_3800', 'g_4002', 'g_5690', 'g_7681', 'g_7876', 'g_8146', 'g_8329', 'g_859', 'g_8697', 'g_9157', 'g_5436', 'g_5825', 'g_3394', 'g_3619', 'g_11706', 'g_15413', 'g_1451']",26,biological_process,26/1842,26/1844
GO:0061384,heart trabecula morphogenesis,['g_9805'],1,biological_process,1/1842,1/1844
GO:0061630,ubiquitin protein ligase activity,"['g_9805', 'g_9857', 'g_9859', 'g_10935', 'g_11446', 'g_12538', 'g_12781', 'g_13038', 'g_13198', 'g_13273', 'g_13759', 'g_13800', 'g_13913', 'g_13990', 'g_14513', 'g_14866', 'g_15122', 'g_1641', 'g_1996', 'g_2205', 'g_2703', 'g_3165', 'g_324', 'g_3803', 'g_3924', 'g_4120', 'g_4410', 'g_4548', 'g_4809', 'g_5546', 'g_5690', 'g_6324', 'g_7565', 'g_7567', 'g_7681', 'g_7709', 'g_7776', 'g_7951', 'g_8162', 'g_8479', 'g_8550', 'g_8697', 'g_9213', 'g_9567', 'g_5168', 'g_6914', 'g_7440', 'g_9885', 'g_10307', 'g_10359', 'g_10712', 'g_10795', 'g_2419', 'g_5825', 'g_884', 'g_6083', 'g_3394', 'g_3619', 'g_2580', 'g_2804', 'g_2965', 'g_83', 'g_11986', 'g_12740', 'g_4429']",65,molecular_function,65/1842,65/1844
GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,"['g_9805', 'g_12000', 'g_1237', 'g_12628', 'g_13740', 'g_14513', 'g_5690', 'g_7681', 'g_8697', 'g_6962', 'g_9372', 'g_10795', 'g_3394', 'g_3619', 'g_2938', 'g_15413']",16,molecular_function,16/1842,16/1844
GO:0097039,protein linear polyubiquitination,"['g_9805', 'g_14513', 'g_5690', 'g_7681', 'g_8697', 'g_3394', 'g_3619', 'g_15413']",8,biological_process,8/1842,8/1844
GO:0140002,histone H3K4me3 reader activity,"['g_9805', 'g_10950', 'g_4166', 'g_5052', 'g_6998', 'g_1663', 'g_15544', 'g_14634']",8,molecular_function,8/1842,8/1844
GO:0140694,membraneless organelle assembly,"['g_9805', 'g_11119', 'g_12201', 'g_1555', 'g_5066', 'g_8162', 'g_8886', 'g_2326', 'g_2963']",9,biological_process,9/1842,9/1844
GO:1990090,cellular response to nerve growth factor stimulus,"['g_9805', 'g_9824', 'g_1079', 'g_13740', 'g_14053', 'g_1508', 'g_2205', 'g_2619', 'g_3088', 'g_3862', 'g_6045', 'g_8593', 'g_9345', 'g_9372', 'g_3808', 'g_3947', 'g_319']",17,biological_process,17/1842,17/1844
GO:1990450,linear polyubiquitin binding,"['g_9805', 'g_14513', 'g_5690', 'g_7681', 'g_8697', 'g_3394', 'g_3619', 'g_15413']",8,molecular_function,8/1842,8/1844
GO:0000086,G2/M transition of mitotic cell cycle,"['g_9813', 'g_11576', 'g_11640', 'g_11793', 'g_12015', 'g_13121', 'g_1354', 'g_13636', 'g_14473', 'g_14719', 'g_14923', 'g_2407', 'g_2430', 'g_2584', 'g_2701', 'g_4399', 'g_7637', 'g_8702', 'g_9144', 'g_3486', 'g_16969', 'g_10601', 'g_3379', 'g_1280']",24,biological_process,24/1842,24/1844
GO:0000710,meiotic mismatch repair,['g_9813'],1,biological_process,1/1842,1/1844
GO:0006261,DNA-templated DNA replication,"['g_9813', 'g_14073', 'g_1807', 'g_3480', 'g_4002', 'g_4096', 'g_501', 'g_8317', 'g_12430', 'g_6895', 'g_7246', 'g_14083', 'g_12598']",13,biological_process,13/1842,13/1844
GO:0006272,leading strand elongation,"['g_9813', 'g_501']",2,biological_process,2/1842,2/1844
GO:0006273,lagging strand elongation,"['g_9813', 'g_4399', 'g_7246']",3,biological_process,3/1842,3/1844
GO:0006289,nucleotide-excision repair,"['g_9813', 'g_13484', 'g_5329', 'g_6283', 'g_7951', 'g_8299', 'g_8367', 'g_9132', 'g_13064', 'g_13504', 'g_2045', 'g_8715', 'g_2580', 'g_11288']",14,biological_process,14/1842,14/1844
GO:0007052,mitotic spindle organization,"['g_9813', 'g_10373', 'g_11070', 'g_11308', 'g_11339', 'g_13137', 'g_13402', 'g_14313', 'g_14513', 'g_1664', 'g_225', 'g_2527', 'g_2618', 'g_2663', 'g_3546', 'g_412', 'g_4694', 'g_5431', 'g_5738', 'g_5902', 'g_6510', 'g_6736', 'g_6798', 'g_7373', 'g_7681', 'g_8198', 'g_8220', 'g_8270', 'g_8378', 'g_8455', 'g_8553', 'g_9207', 'g_7139', 'g_13506', 'g_6316', 'g_5284', 'g_6512', 'g_7158', 'g_16969', 'g_13301', 'g_10602', 'g_2326', 'g_895', 'g_6315', 'g_15570', 'g_3978', 'g_1140', 'g_319', 'g_477', 'g_12121', 'g_12183']",51,biological_process,51/1842,51/1844
GO:0007307,eggshell chorion gene amplification,"['g_9813', 'g_13759', 'g_13800', 'g_1807', 'g_2895', 'g_4074', 'g_6587', 'g_13262', 'g_14892', 'g_2804', 'g_2903', 'g_418']",12,biological_process,12/1842,12/1844
GO:0009411,response to UV,"['g_9813', 'g_9846', 'g_9856', 'g_10310', 'g_10401', 'g_10840', 'g_10962', 'g_1107', 'g_11446', 'g_11807', 'g_1237', 'g_12790', 'g_12823', 'g_13261', 'g_13800', 'g_14464', 'g_14548', 'g_14923', 'g_1567', 'g_163', 'g_181', 'g_1807', 'g_2877', 'g_2950', 'g_2959', 'g_3023', 'g_3739', 'g_4073', 'g_45', 'g_4679', 'g_4751', 'g_6006', 'g_6323', 'g_6511', 'g_6996', 'g_714', 'g_725', 'g_7585', 'g_7677', 'g_7899', 'g_8267', 'g_8291', 'g_9236', 'g_6910', 'g_12819', 'g_6383', 'g_10277', 'g_10543', 'g_6051', 'g_3592', 'g_3808', 'g_2683', 'g_12740', 'g_4874']",54,biological_process,54/1842,54/1844
GO:0030337,DNA polymerase processivity factor activity,"['g_9813', 'g_12243']",2,molecular_function,2/1842,2/1844
GO:0034087,establishment of mitotic sister chromatid cohesion,"['g_9813', 'g_10310', 'g_2407', 'g_7329', 'g_950', 'g_2119', 'g_6618']",7,biological_process,7/1842,7/1844
GO:0035753,maintenance of DNA trinucleotide repeats,"['g_9813', 'g_13500', 'g_4399', 'g_7951']",4,biological_process,4/1842,4/1844
GO:0042542,response to hydrogen peroxide,"['g_9813', 'g_10935', 'g_14161', 'g_3267', 'g_3985', 'g_4128', 'g_4642', 'g_6130', 'g_6593', 'g_7317', 'g_7709', 'g_9083', 'g_9628', 'g_13506', 'g_8148', 'g_5178', 'g_5428', 'g_6895', 'g_15346', 'g_2419', 'g_2963']",21,biological_process,21/1842,21/1844
GO:0043626,PCNA complex,['g_9813'],1,cellular_component,1/1842,1/1844
GO:0045732,positive regulation of protein catabolic process,"['g_9813', 'g_12011', 'g_12711', 'g_1567', 'g_2895', 'g_324', 'g_4156', 'g_4809', 'g_5203', 'g_5727', 'g_5755', 'g_6917', 'g_8480', 'g_12819', 'g_5519', 'g_9885', 'g_13776', 'g_8539', 'g_10795', 'g_965', 'g_2804', 'g_12211']",22,biological_process,22/1842,22/1844
GO:0045739,positive regulation of DNA repair,"['g_9813', 'g_5299']",2,biological_process,2/1842,2/1844
GO:0045740,positive regulation of DNA replication,"['g_9813', 'g_3868', 'g_7709', 'g_7874', 'g_15784', 'g_9992', 'g_3539', 'g_3798', 'g_2963']",9,biological_process,9/1842,9/1844
GO:0070182,DNA polymerase binding,"['g_9813', 'g_2684']",2,molecular_function,2/1842,2/1844
GO:0070207,protein homotrimerization,['g_9813'],1,biological_process,1/1842,1/1844
GO:0070987,error-free translesion synthesis,"['g_9813', 'g_8143']",2,biological_process,2/1842,2/1844
GO:0072702,response to methyl methanesulfonate,['g_9813'],1,biological_process,1/1842,1/1844
GO:0072711,cellular response to hydroxyurea,"['g_9813', 'g_1807', 'g_2929', 'g_13530']",4,biological_process,4/1842,4/1844
GO:0000139,Golgi membrane,"['g_9824', 'g_10022', 'g_10136', 'g_10586', 'g_10632', 'g_10899', 'g_12142', 'g_12201', 'g_12273', 'g_12308', 'g_12413', 'g_1289', 'g_13149', 'g_13242', 'g_13261', 'g_13740', 'g_14157', 'g_14274', 'g_14282', 'g_14462', 'g_14500', 'g_15013', 'g_15042', 'g_15174', 'g_15235', 'g_157', 'g_167', 'g_2252', 'g_2318', 'g_234', 'g_2408', 'g_2624', 'g_2715', 'g_2901', 'g_3141', 'g_3576', 'g_3853', 'g_3925', 'g_4419', 'g_5192', 'g_5727', 'g_5850', 'g_6481', 'g_6649', 'g_7218', 'g_8123', 'g_8317', 'g_8325', 'g_8504', 'g_8587', 'g_8898', 'g_932', 'g_9440', 'g_5703', 'g_6630', 'g_7171', 'g_9372', 'g_9765', 'g_16937', 'g_10543', 'g_11019', 'g_5654', 'g_5816', 'g_965', 'g_657', 'g_11757', 'g_15551', 'g_12211', 'g_16962', 'g_12806', 'g_12858']",71,cellular_component,71/1842,71/1844
GO:0004713,protein tyrosine kinase activity,"['g_9824', 'g_10373', 'g_11640', 'g_11643', 'g_12474', 'g_1450', 'g_14548', 'g_14551', 'g_1465', 'g_157', 'g_2104', 'g_2478', 'g_2584', 'g_3293', 'g_3443', 'g_3670', 'g_6040', 'g_6650', 'g_684', 'g_6847', 'g_6988', 'g_7377', 'g_8223', 'g_13644', 'g_7853']",25,molecular_function,25/1842,25/1844
GO:0006281,DNA repair,"['g_9824', 'g_10310', 'g_10455', 'g_10614', 'g_10670', 'g_11122', 'g_11446', 'g_11833', 'g_11852', 'g_12271', 'g_12402', 'g_12771', 'g_12781', 'g_13121', 'g_13137', 'g_13484', 'g_13763', 'g_13800', 'g_14313', 'g_157', 'g_1858', 'g_207', 'g_2309', 'g_234', 'g_2895', 'g_322', 'g_3639', 'g_3868', 'g_3985', 'g_4096', 'g_5098', 'g_6045', 'g_6734', 'g_7138', 'g_7774', 'g_8220', 'g_8299', 'g_9345', 'g_11110', 'g_5168', 'g_7246', 'g_15332', 'g_8596', 'g_2804']",44,biological_process,44/1842,44/1844
GO:0009640,photomorphogenesis,"['g_9824', 'g_10468', 'g_10846', 'g_10896', 'g_2895', 'g_6588', 'g_2804']",7,biological_process,7/1842,7/1844
GO:0009785,blue light signaling pathway,"['g_9824', 'g_4685', 'g_10801', 'g_15619']",4,biological_process,4/1842,4/1844
GO:0018105,peptidyl-serine phosphorylation,"['g_9824', 'g_11837', 'g_11956', 'g_12144', 'g_13554', 'g_13590', 'g_1366', 'g_14367', 'g_157', 'g_234', 'g_2929', 'g_4642', 'g_6998', 'g_796', 'g_8270', 'g_8436', 'g_8898', 'g_9140', 'g_9276', 'g_13644', 'g_10830', 'g_3592', 'g_2903']",23,biological_process,23/1842,23/1844
GO:0018107,peptidyl-threonine phosphorylation,"['g_9824', 'g_10455', 'g_13121', 'g_13554', 'g_14367', 'g_157', 'g_9276']",7,biological_process,7/1842,7/1844
GO:0020009,microneme,"['g_9824', 'g_10846', 'g_10879', 'g_11702', 'g_12002', 'g_12268', 'g_12537', 'g_13390', 'g_13499', 'g_13510', 'g_15146', 'g_157', 'g_341', 'g_3509', 'g_3582', 'g_3754', 'g_3896', 'g_4156', 'g_509', 'g_5473', 'g_6095', 'g_7199', 'g_8739', 'g_8821', 'g_8994', 'g_16991', 'g_9578', 'g_6959', 'g_16875', 'g_8148', 'g_6651', 'g_15584', 'g_15160', 'g_15293', 'g_5654', 'g_15357', 'g_4808']",37,cellular_component,37/1842,37/1844
GO:0030148,sphingolipid biosynthetic process,"['g_9824', 'g_11122', 'g_14396', 'g_15164', 'g_2869', 'g_3576', 'g_3671', 'g_3853', 'g_7525', 'g_6', 'g_8723', 'g_8956', 'g_9178']",13,biological_process,13/1842,13/1844
GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,"['g_9824', 'g_157', 'g_234', 'g_8043']",4,biological_process,4/1842,4/1844
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,"['g_9824', 'g_9858', 'g_1017', 'g_10339', 'g_10935', 'g_11576', 'g_12539', 'g_13038', 'g_13273', 'g_13474', 'g_14548', 'g_15174', 'g_157', 'g_234', 'g_2430', 'g_2895', 'g_322', 'g_3739', 'g_45', 'g_4679', 'g_4751', 'g_5103', 'g_6006', 'g_6323', 'g_7142', 'g_7709', 'g_8141', 'g_8543', 'g_8912', 'g_9255', 'g_10307', 'g_10712', 'g_2419', 'g_5825', 'g_83', 'g_11757', 'g_4429']",37,biological_process,37/1842,37/1844
GO:0035313,"wound healing, spreading of epidermal cells","['g_9824', 'g_1107', 'g_12413', 'g_15174', 'g_157', 'g_234', 'g_3088', 'g_3525', 'g_4020', 'g_4791', 'g_8054', 'g_6512', 'g_11757']",13,biological_process,13/1842,13/1844
GO:0035331,negative regulation of hippo signaling,"['g_9824', 'g_11764', 'g_11970', 'g_12246', 'g_12711', 'g_13273', 'g_13554', 'g_14165', 'g_1430', 'g_14461', 'g_14923', 'g_157', 'g_1728', 'g_181', 'g_234', 'g_2895', 'g_4778', 'g_4791', 'g_7356', 'g_8329', 'g_8886', 'g_88', 'g_9440', 'g_16945', 'g_5168', 'g_1663', 'g_9418', 'g_13090', 'g_13262', 'g_13692', 'g_15028', 'g_8043', 'g_10386', 'g_10795', 'g_15515', 'g_5947', 'g_3808', 'g_1280', 'g_12372']",39,biological_process,39/1842,39/1844
GO:0044228,host cell surface,"['g_9824', 'g_157', 'g_1887', 'g_5850', 'g_6837', 'g_9543', 'g_12217', 'g_12705']",8,cellular_component,8/1842,8/1844
GO:0044732,mitotic spindle pole body,"['g_9824', 'g_10670', 'g_11807', 'g_12196', 'g_13148', 'g_13484', 'g_13740', 'g_14473', 'g_157', 'g_3799', 'g_3950', 'g_5192', 'g_6736', 'g_6973', 'g_7373', 'g_7876', 'g_8123', 'g_8198', 'g_8455', 'g_8479', 'g_8806', 'g_3486', 'g_5168', 'g_16969', 'g_13301', 'g_7976', 'g_10795', 'g_1140', 'g_657', 'g_12765']",30,cellular_component,30/1842,30/1844
GO:0045143,homologous chromosome segregation,"['g_9824', 'g_157', 'g_1664', 'g_2527', 'g_7553', 'g_7139', 'g_12740']",7,biological_process,7/1842,7/1844
GO:0045879,negative regulation of smoothened signaling pathway,"['g_9824', 'g_11576', 'g_12094', 'g_12288', 'g_12766', 'g_13038', 'g_13137', 'g_13273', 'g_13980', 'g_14631', 'g_14760', 'g_157', 'g_173', 'g_234', 'g_2701', 'g_2869', 'g_2895', 'g_5343', 'g_6932', 'g_7709', 'g_7993', 'g_851', 'g_8912', 'g_14545', 'g_15191', 'g_5825']",26,biological_process,26/1842,26/1844
GO:0045880,positive regulation of smoothened signaling pathway,"['g_9824', 'g_11927', 'g_11933', 'g_13554', 'g_157', 'g_2309', 'g_234', 'g_3293', 'g_3388', 'g_3654', 'g_8570', 'g_2764', 'g_15445', 'g_9992', 'g_2903']",15,biological_process,15/1842,15/1844
GO:0048512,circadian behavior,"['g_9824', 'g_9987', 'g_11888', 'g_14914', 'g_1786', 'g_4540', 'g_4685', 'g_5315', 'g_5340', 'g_5349', 'g_5777', 'g_5778', 'g_5986', 'g_8645', 'g_9489', 'g_15784', 'g_9452', 'g_12282']",18,biological_process,18/1842,18/1844
GO:0051755,meiotic sister chromatid arm separation,"['g_9824', 'g_157']",2,biological_process,2/1842,2/1844
GO:0072659,protein localization to plasma membrane,"['g_9824', 'g_97', 'g_10042', 'g_1055', 'g_11070', 'g_11122', 'g_11428', 'g_11545', 'g_11840', 'g_11852', 'g_1288', 'g_13038', 'g_13474', 'g_13554', 'g_13745', 'g_13987', 'g_157', 'g_2035', 'g_3088', 'g_3419', 'g_3982', 'g_4548', 'g_4657', 'g_5025', 'g_5930', 'g_5949', 'g_7177', 'g_7432', 'g_7841', 'g_8136', 'g_8241', 'g_8267', 'g_8299', 'g_8783', 'g_8945', 'g_9075', 'g_933', 'g_7178', 'g_1737', 'g_9765', 'g_13776', 'g_8491', 'g_83', 'g_12197', 'g_16962']",45,biological_process,45/1842,45/1844
GO:0090006,regulation of linear element assembly,"['g_9824', 'g_157']",2,biological_process,2/1842,2/1844
GO:0090090,negative regulation of canonical Wnt signaling pathway,"['g_9824', 'g_9831', 'g_9886', 'g_10339', 'g_10675', 'g_11040', 'g_11119', 'g_11348', 'g_11927', 'g_12094', 'g_12538', 'g_12539', 'g_13273', 'g_1327', 'g_13474', 'g_13913', 'g_14436', 'g_157', 'g_181', 'g_1983', 'g_2035', 'g_234', 'g_2584', 'g_2895', 'g_2983', 'g_3562', 'g_3982', 'g_45', 'g_4751', 'g_4791', 'g_5177', 'g_51', 'g_5522', 'g_6130', 'g_6323', 'g_6917', 'g_7336', 'g_7637', 'g_7681', 'g_7841', 'g_796', 'g_8329', 'g_8593', 'g_8886', 'g_5648', 'g_6823', 'g_6851', 'g_7241', 'g_1746', 'g_9992', 'g_15261', 'g_10601', 'g_10712']",53,biological_process,53/1842,53/1844
GO:1902004,positive regulation of amyloid-beta formation,"['g_9824', 'g_10823', 'g_11646', 'g_6814', 'g_15293']",5,biological_process,5/1842,5/1844
GO:2000781,positive regulation of double-strand break repair,"['g_9824', 'g_10962', 'g_157', 'g_3925', 'g_4044', 'g_9140', 'g_6429', 'g_10386']",8,biological_process,8/1842,8/1844
